7,6,103
7,7,96
7,7,109
7,7,102
7,7,120
7,7,123
7,8,117
7,8,139
7,8,100
7,8,112
7,8,111
7,9,109
7,9,129
7,9,129
7,9,138
7,9,119
7,10,114
7,10,123
7,10,109
7,10,119
7,10,136
7,1,111
7,1,120
7,1,130
7,1,135
7,1,126
7,2,142
7,2,108
7,2,95
7,2,115
7,2,130
7,3,120
7,3,120
7,3,91
7,3,125
7,3,146
7,4,130
7,4,132
7,4,113
7,4,94
7,4,111
7,5,118
7,5,118
7,5,109
7,5,134
7,5,100
7,6,112
7,6,105
7,6,109
7,6,108
7,6,156
7,7,126
7,7,131
7,7,118
7,7,120
7,7,114
7,8,146
7,8,130
7,8,122
7,8,121
7,8,126
7,9,111
7,9,121
7,9,135
7,9,114
7,9,132
7,10,117
7,10,117
7,10,112
7,10,146
7,10,113
7,1,116
7,1,126
7,1,109
7,1,121
7,1,130
7,2,120
7,2,113
7,2,111
7,2,119
7,2,123
7,3,83
7,3,134
7,3,125
7,3,107
7,3,106
7,4,118
7,4,135
7,4,129
7,4,109
7,4,103
7,5,102
7,5,143
7,5,98
7,5,115
7,5,110
7,6,130
7,6,110
7,6,103
7,6,122
7,6,122
7,7,120
7,7,118
7,7,89
7,7,113
7,7,103
7,8,113
7,8,118
7,8,129
7,8,111
7,8,106
7,9,125
7,9,135
7,9,110
7,9,118
7,9,123
7,10,118
7,10,116
7,10,137
7,10,103
7,10,117
7,1,126
7,1,115
7,1,99
7,1,129
7,1,99
7,2,112
7,2,97
7,2,116
7,2,131
7,2,105
7,3,132
7,3,104
7,3,112
7,3,133
7,3,115
7,4,96
7,4,106
7,4,100
7,4,122
7,4,121
7,5,144
7,5,136
7,5,107
7,5,95
7,5,105
7,6,128
7,6,111
7,6,114
7,6,123
7,6,103
7,7,119
7,7,134
7,7,100
7,7,105
7,7,135
7,8,100
7,8,115
7,8,124
7,8,128
7,8,112
7,9,129
7,9,129
7,9,131
7,9,93
7,9,133
7,10,96
7,10,141
7,10,139
7,10,130
7,10,110
